year,player_id,last_name,first_name,batting_hand,throwing_hand,team_abbr_1,position
2001,burna001,Burnett,A.J.,R,R,FLO,P
2001,castl001,Castillo,Luis,B,R,FLO,2B
2001,castr002,Castro,Ramon,R,R,FLO,C
2001,clemm001,Clement,Matt,R,R,FLO,P
2001,darev001,Darensbourg,Vic,L,L,FLO,P
2001,dempr002,Dempster,Ryan,R,R,FLO,P
2001,floyc001,Floyd,Cliff,L,R,FLO,OF
2001,fox-a001,Fox,Andy,L,R,FLO,SS
2001,gonza002,Gonzalez,Alex,R,R,FLO,SS
2001,grilj001,Grilli,Jason,R,R,FLO,P
2001,gulam001,Gulan,Mike,R,R,FLO,3B
2001,johnc002,Johnson,Charles,R,R,FLO,C
2001,knotg001,Knotts,Gary,R,R,FLO,P
2001,lee-d002,Lee,Derrek,R,R,FLO,1B
2001,loopb001,Looper,Braden,R,R,FLO,P
2001,lowem001,Lowell,Mike,R,R,FLO,3B
2001,mabrj001,Mabry,John,L,R,FLO,OF
2001,mcgur001,McGuire,Ryan,L,L,FLO,OF
2001,miced001,Miceli,Dan,R,R,FLO,P
2001,millk005,Millar,Kevin,R,R,FLO,OF
2001,mottc001,Mottola,Chad,R,R,FLO,OF
2001,moutl001,Mouton,Lyle,R,R,FLO,OF
2001,nealb001,Neal,Blaine,L,R,FLO,P
2001,nunev001,Nunez,Vladimir,R,R,FLO,P
2001,olsek001,Olsen,Kevin,R,R,FLO,P
2001,owene001,Owens,Eric,R,R,FLO,OF
2001,pennb002,Penny,Brad,R,R,FLO,P
2001,redmm001,Redmond,Mike,R,R,FLO,C
2001,ruffj001,Ruffin,Johnny,R,R,FLO,P
2001,sancj001,Sanchez,Jesus,L,L,FLO,P
2001,smitc001,Smith,Chuck,R,R,FLO,P
2001,stroj001,Strong,Joe,B,R,FLO,P
2001,thomr004,Thompson,Ryan,R,R,FLO,OF
2001,wilsp002,Wilson,Preston,R,R,FLO,OF
2001,aloum001,Alou,Moises,R,R,HOU,OF
2001,astap001,Astacio,Pedro,R,R,HOU,P
2001,ausmb001,Ausmus,Brad,R,R,HOU,C
2001,bagwj001,Bagwell,Jeff,R,R,HOU,1B
2001,barkg001,Barker,Glen,B,R,HOU,OF
2001,berkl001,Berkman,Lance,B,L,HOU,OF
2001,biggc001,Biggio,Craig,R,R,HOU,2B
2001,bottk001,Bottenfield,Kent,R,R,HOU,P
2001,castv001,Castilla,Vinny,R,R,HOU,3B
2001,cruzn001,Cruz,Nelson,R,R,HOU,P
2001,doteo001,Dotel,Octavio,R,R,HOU,P
2001,elars001,Elarton,Scott,R,R,HOU,P
2001,euset001,Eusebio,Tony,R,R,HOU,C
2001,evera001,Everett,Adam,R,R,HOU,SS
2001,franw001,Franklin,Wayne,L,L,HOU,P
2001,gintk001,Ginter,Keith,R,R,HOU,PH
2001,hayec001,Hayes,Charlie,R,R,HOU,3B
2001,hernc004,Hernandez,Carlos,L,L,HOU,P
2001,hidar001,Hidalgo,Richard,R,R,HOU,OF
2001,jackm001,Jackson,Michael,R,R,HOU,P
2001,limaj001,Lima,Jose,R,R,HOU,P
2001,lines001,Linebrink,Scott,R,R,HOU,P
2001,lopem001,Lopez,Mendy,R,R,HOU,2B
2001,lugoj001,Lugo,Julio,R,R,HOU,SS
2001,mannj001,Mann,Jim,R,R,HOU,P
2001,mcknt001,McKnight,Tony,R,R,HOU,P
2001,merco002,Merced,Orlando,B,R,HOU,OF
2001,millw001,Miller,Wade,R,R,HOU,P
2001,mlicd001,Mlicki,Dave,R,R,HOU,P
2001,oswar001,Oswalt,Roy,R,R,HOU,P
2001,poweb001,Powell,Brian,R,R,HOU,P
2001,powej001,Powell,Jay,R,R,HOU,P
2001,reddt001,Redding,Tim,R,R,HOU,P
2001,reyns001,Reynolds,Shane,R,R,HOU,P
2001,rodrw001,Rodriguez,Wilfredo,L,L,HOU,P
2001,servs002,Servais,Scott,R,R,HOU,C
2001,slusj001,Slusarski,Joe,R,R,HOU,P
2001,spieb001,Spiers,Bill,L,R,HOU,PH
2001,stonr001,Stone,Ricky,R,R,HOU,P
2001,trubc001,Truby,Chris,R,R,HOU,3B
2001,villr001,Villone,Ron,L,L,HOU,P
2001,vizcj001,Vizcaino,Jose,B,R,HOU,SS
2001,wagnb001,Wagner,Billy,L,L,HOU,P
2001,wardd002,Ward,Daryle,L,L,HOU,OF
2001,willm005,Williams,Mike,R,R,HOU,P
2001,alicl001,Alicea,Luis,B,R,KCA,2B
2001,austj002,Austin,Jeff,R,R,KCA,P
2001,bailc001,Bailey,Cory,R,R,KCA,P
2001,beltc001,Beltran,Carlos,B,R,KCA,OF
2001,bergb001,Berger,Brandon,R,R,KCA,OF
2001,berra001,Berroa,Angel,R,R,KCA,SS
2001,browd002,Brown,Dee,L,R,KCA,OF
2001,byrdp001,Byrd,Paul,R,R,KCA,P
2001,chave002,Chavez,Endy,L,L,KCA,OF
2001,cogat001,Cogan,Tony,L,L,KCA,P
2001,delgw001,Delgado,Wilson,B,R,KCA,SS
2001,durbc001,Durbin,Chad,R,R,KCA,P
2001,dye-j001,Dye,Jermaine,R,R,KCA,OF
2001,fasas001,Fasano,Sal,R,R,KCA,C
2001,feblc001,Febles,Carlos,R,R,KCA,2B
2001,georc002,George,Chris,L,L,KCA,P
2001,grimj001,Grimsley,Jason,R,R,KCA,P
2001,harvk001,Harvey,Ken,R,R,KCA,1B
2001,henrd002,Henry,Doug,R,R,KCA,P
2001,hernr001,Hernandez,Roberto,R,R,KCA,P
2001,hinca001,Hinch,A.J.,R,R,KCA,C
2001,hubbt001,Hubbard,Trent,R,R,KCA,OF
2001,ibanr001,Ibanez,Raul,L,R,KCA,OF
2001,macdm001,MacDougal,Mike,B,R,KCA,P
2001,maynb001,Mayne,Brent,L,R,KCA,C
2001,mccad001,McCarty,Dave,R,L,KCA,1B
2001,meadb001,Meadows,Brian,R,R,KCA,P
2001,mulls002,Mullen,Scott,R,L,KCA,P
2001,ordal001,Ordaz,Luis,R,R,KCA,2B
2001,ortih001,Ortiz,Hector,R,R,KCA,C
2001,peren001,Perez,Neifi,B,R,KCA,SS
2001,quinm001,Quinn,Mark,R,R,KCA,OF
2001,randj002,Randa,Joe,R,R,KCA,3B
2001,reicd001,Reichert,Dan,R,R,KCA,P
2001,sadld001,Sadler,Donnie,R,R,KCA,OF
2001,sancr001,Sanchez,Rey,R,R,KCA,SS
2001,santj002,Santiago,Jose,R,R,KCA,P
2001,steib002,Stein,Blake,R,R,KCA,P
2001,suppj001,Suppan,Jeff,R,R,KCA,P
2001,suzum001,Suzuki,Mac,R,R,KCA,P
2001,sweem002,Sweeney,Mike,R,R,KCA,1B
2001,voylb001,Voyles,Brad,R,R,KCA,P
2001,wilsk001,Wilson,Kris,R,R,KCA,P
2001,zaung001,Zaun,Gregg,B,R,KCA,C
2001,adamt001,Adams,Terry,R,R,LAN,P
2001,ashba002,Ashby,Andy,R,R,LAN,P
2001,avenb001,Aven,Bruce,R,R,LAN,OF
2001,baldj002,Baldwin,James,R,R,LAN,P
2001,belta001,Beltre,Adrian,R,R,LAN,3B
2001,bocah001,Bocachica,Hiram,R,R,LAN,2B
2001,bogat001,Bogar,Tim,R,R,LAN,1B
2001,branj002,Branson,Jeff,L,R,LAN,2B
2001,browk001,Brown,Kevin,R,R,LAN,P
2001,carrg001,Carrara,Giovanni,R,R,LAN,P
2001,chrim002,Christensen,McKay,L,L,LAN,OF
2001,coraa001,Cora,Alex,L,R,LAN,SS
2001,donnc001,Donnels,Chris,L,R,LAN,3B
2001,dreid001,Dreifort,Darren,R,R,LAN,P
2001,fettm001,Fetters,Mike,R,R,LAN,P
2001,gagne001,Gagne,Eric,R,R,LAN,P
2001,goodt001,Goodwin,Tom,L,R,LAN,OF
2001,grees001,Green,Shawn,L,L,LAN,OF
2001,grism001,Grissom,Marquis,R,R,LAN,OF
2001,grudm001,Grudzielanek,Mark,R,R,LAN,2B
2001,hansd001,Hansen,Dave,L,R,LAN,1B
2001,hergm001,Herges,Matt,L,R,LAN,P
2001,hiatp001,Hiatt,Phil,R,R,LAN,3B
2001,johnb002,Johnson,Brian,R,R,LAN,C
2001,karre001,Karros,Eric,R,R,LAN,1B
2001,kreuc001,Kreuter,Chad,B,R,LAN,C
2001,lodup001,Lo Duca,Paul,R,R,LAN,C
2001,mulht001,Mulholland,Terry,R,L,LAN,P
2001,nunej002,Nunez,Jose,L,L,LAN,P
2001,olsog001,Olson,Gregg,R,R,LAN,P
2001,orosj001,Orosco,Jesse,R,L,LAN,P
2001,parkc002,Park,Chan Ho,R,R,LAN,P
2001,penaa002,Pena,Angel,R,R,LAN,C
2001,prokl001,Prokopec,Luke,L,R,LAN,P
2001,reboj001,Reboulet,Jeff,R,R,LAN,SS
2001,reyea001,Reyes,Alberto,R,R,LAN,P
2001,shawj001,Shaw,Jeff,R,R,LAN,P
2001,shefg001,Sheffield,Gary,R,R,LAN,OF
2001,sprid001,Springer,Dennis,R,R,LAN,P
2001,tromm001,Trombley,Mike,R,R,LAN,P
2001,willj002,Williams,Jeff,R,L,LAN,P
2001,bellr002,Belliard,Ronnie,R,R,MIL,2B
2001,blanh001,Blanco,Henry,R,R,MIL,C
2001,browk004,Brown,Kevin,R,R,MIL,C
2001,buddm001,Buddie,Mike,R,R,MIL,P
2001,burnj001,Burnitz,Jeromy,L,R,MIL,OF
2001,casar001,Casanova,Raul,B,R,MIL,C
2001,colll001,Collier,Lou,R,R,MIL,OF
2001,coolm001,Coolbaugh,Mike,R,R,MIL,3B
2001,coppr001,Coppinger,Rocky,R,R,MIL,P
2001,cunnw001,Cunnane,Will,R,R,MIL,P
2001,damij001,D'Amico,Jeff,R,R,MIL,P
2001,dejem001,DeJean,Mike,R,R,MIL,P
2001,delov001,de los Santos,Valerio,L,L,MIL,P
2001,echea001,Echevarria,Angel,R,R,MIL,OF
2001,fernt001,Fernandez,Tony,B,R,MIL,3B
2001,fox-c001,Fox,Chad,R,R,MIL,P
2001,gandg001,Gandarillas,Gus,R,R,MIL,P
2001,hammj001,Hammonds,Jeffrey,R,R,MIL,OF
2001,haynj001,Haynes,Jimmy,R,R,MIL,P
2001,hernj001,Hernandez,Jose,R,R,MIL,SS
2001,houst001,Houston,Tyler,L,R,MIL,3B
2001,jenkg001,Jenkins,Geoff,L,R,MIL,OF
2001,kingr001,King,Ray,L,L,MIL,P
2001,kolbb001,Kolb,Brandon,R,R,MIL,P
2001,leitm001,Leiter,Mark,R,R,MIL,P
2001,leskc001,Leskanic,Curt,R,R,MIL,P
2001,levij001,Levis,Jesse,L,R,MIL,C
2001,levra001,Levrault,Allen,R,R,MIL,P
2001,lopel002,Lopez,Luis,B,R,MIL,3B
2001,lorem001,Loretta,Mark,R,R,MIL,2B
2001,moutj001,Mouton,James,R,R,MIL,OF
2001,neugn001,Neugebauer,Nick,R,R,MIL,P
2001,painl001,Painter,Lance,L,L,MIL,P
2001,penae001,Pena,Elvis,B,R,MIL,2B
2001,perer001,Perez,Robert,R,R,MIL,OF
2001,petek001,Peterson,Kyle,L,R,MIL,P
2001,quevr001,Quevedo,Ruben,R,R,MIL,P
2001,rigdp001,Rigdon,Paul,R,R,MIL,P
2001,sanca003,Sanchez,Alex,L,L,MIL,OF
2001,sexsr001,Sexson,Richie,R,R,MIL,1B
2001,sheeb001,Sheets,Ben,R,R,MIL,P
2001,suzum001,Suzuki,Mac,R,R,MIL,P
2001,sweem001,Sweeney,Mark,L,L,MIL,OF
2001,weatd001,Weathers,David,R,R,MIL,P
2001,whitd001,White,Devon,B,R,MIL,OF
2001,wrigj001,Wright,Jamey,R,R,MIL,P
2001,allec001,Allen,Chad,R,R,MIN,OF
2001,balfg001,Balfour,Grant,R,R,MIN,P
2001,barnj001,Barnes,John,R,R,MIN,OF
2001,blakc001,Blake,Casey,R,R,MIN,3B
2001,buchb002,Buchanan,Brian,R,R,MIN,OF
2001,carrh001,Carrasco,Hector,R,R,MIN,P
2001,cresj001,Cressend,Jack,R,R,MIN,P
2001,cuddm001,Cuddyer,Michael,R,R,MIN,1B
2001,duvam001,Duvall,Mike,R,L,MIN,P
2001,fiort001,Fiore,Tony,R,R,MIN,P
2001,guare001,Guardado,Eddie,R,L,MIN,P
2001,guzmc001,Guzman,Cristian,B,R,MIN,SS
2001,hawkl001,Hawkins,LaTroy,R,R,MIN,P
2001,hockd001,Hocking,Denny,B,R,MIN,SS
2001,huntt001,Hunter,Torii,R,R,MIN,OF
2001,johna001,Johnson,Adam,R,R,MIN,P
2001,jonej003,Jones,Jacque,L,L,MIN,OF
2001,jonet003,Jones,Todd,L,R,MIN,P
2001,kielb001,Kielty,Bobby,B,R,MIN,OF
2001,koskc001,Koskie,Corey,L,R,MIN,3B
2001,lawtm002,Lawton,Matt,L,R,MIN,OF
2001,lecrm001,LeCroy,Matt,R,R,MIN,DH
2001,lohsk001,Lohse,Kyle,R,R,MIN,P
2001,maxwj001,Maxwell,Jason,R,R,MIN,SS
2001,maysj001,Mays,Joe,B,R,MIN,P
2001,mccrq001,McCracken,Quinton,B,R,MIN,OF
2001,miend001,Mientkiewicz,Doug,L,R,MIN,1B
2001,millt001,Miller,Travis,R,L,MIN,P
2001,milte001,Milton,Eric,L,L,MIN,P
2001,mohrd001,Mohr,Dustan,R,R,MIN,OF
2001,ortid001,Ortiz,David,L,L,MIN,DH
2001,piera001,Pierzynski,A.J.,L,R,MIN,C
2001,print001,Prince,Tom,R,R,MIN,C
2001,radkb001,Radke,Brad,R,R,MIN,P
2001,redmm002,Redman,Mark,L,L,MIN,P
2001,reedr002,Reed,Rick,R,R,MIN,P
2001,rincj001,Rincon,Juan,R,R,MIN,P
2001,rival001,Rivas,Luis,R,R,MIN,2B
2001,romej001,Romero,J.C.,B,L,MIN,P
2001,santj003,Santana,Johan,L,L,MIN,P
2001,thomb001,Thomas,Brad,L,L,MIN,P
2001,wellb002,Wells,Bob,R,R,MIN,P
2001,armat002,Armas,Tony,R,R,MON,P
2001,barrm003,Barrett,Michael,R,R,MON,C
2001,bergp001,Bergeron,Peter,L,R,MON,OF
2001,blanm001,Blank,Matt,L,L,MON,P
2001,blumg001,Blum,Geoff,B,R,MON,3B
2001,bradm001,Bradley,Milton,B,R,MON,OF
2001,cabro001,Cabrera,Orlando,R,R,MON,SS
2001,cubid001,Cubillan,Darwin,R,R,MON,P
2001,delat001,de la Rosa,Tomas,R,R,MON,PH
2001,duceb001,Ducey,Rob,L,R,MON,OF
2001,eiscj001,Eischen,Joey,L,L,MON,P
2001,guerv001,Guerrero,Vladimir,R,R,MON,OF
2001,irabh001,Irabu,Hideki,R,R,MON,P
2001,johnm002,Johnson,Mike,L,R,MON,P
2001,jonet004,Jones,Terry,B,R,MON,OF
2001,knorr001,Knorr,Randy,R,R,MON,C
2001,liraf001,Lira,Felipe,R,R,MON,P
2001,lloyg001,Lloyd,Graeme,L,L,MON,P
2001,marta002,Martinez,Sandy,L,R,MON,C
2001,mateh001,Mateo,Henry,B,R,MON,2B
2001,mattt001,Mattes,Troy,R,R,MON,P
2001,minor001,Minor,Ryan,R,R,MON,3B
2001,mordm001,Mordecai,Mike,R,R,MON,3B
2001,motag001,Mota,Guillermo,R,R,MON,P
2001,munob001,Munoz,Bobby,R,R,MON,P
2001,ohkat001,Ohka,Tomo,B,R,MON,P
2001,pavac001,Pavano,Carl,R,R,MON,P
2001,petec001,Peters,Chris,L,L,MON,P
2001,pridc001,Pride,Curtis,L,R,MON,OF
2001,raint001,Raines,Tim,B,R,MON,OF
2001,reamb001,Reames,Britt,R,R,MON,P
2001,scanb001,Scanlan,Bob,R,R,MON,P
2001,schnb001,Schneider,Brian,L,R,MON,C
2001,seguf001,Seguignol,Fernando,B,R,MON,OF
2001,smitm004,Smith,Mark,R,R,MON,OF
2001,stevl001,Stevens,Lee,L,L,MON,1B
2001,stews003,Stewart,Scott,R,L,MON,P
2001,stris001,Strickland,Scott,R,R,MON,P
2001,tatif001,Tatis,Fernando,R,R,MON,3B
2001,telfa001,Telford,Anthony,R,R,MON,P
2001,thurm002,Thurman,Mike,R,R,MON,P
2001,traca001,Tracy,Andy,L,R,MON,3B
2001,urbiu001,Urbina,Ugueth,R,R,MON,P
2001,vazqj001,Vazquez,Javier,R,R,MON,P
2001,vidrj001,Vidro,Jose,B,R,MON,2B
2001,wilkb002,Wilkerson,Brad,L,L,MON,OF
2001,yoshm001,Yoshii,Masato,R,R,MON,P
2001,almac001,Almanzar,Carlos,R,R,NYA,P
2001,almoe001,Almonte,Erick,R,R,NYA,SS
2001,bellc001,Bellinger,Clay,R,R,NYA,OF
2001,boehb001,Boehringer,Brian,B,R,NYA,P
2001,bragd001,Bragg,Darren,L,R,NYA,OF
2001,bross001,Brosius,Scott,R,R,NYA,3B
2001,choar001,Choate,Randy,L,L,NYA,P
2001,clemr001,Clemens,Roger,R,R,NYA,P
2001,colem001,Coleman,Michael,R,R,NYA,OF
2001,estab001,Estalella,Bobby,R,R,NYA,C
2001,greet003,Greene,Todd,R,R,NYA,C
2001,herna002,Hernandez,Adrian,R,R,NYA,P
2001,herno001,Hernandez,Orlando,R,R,NYA,P
2001,hitcs001,Hitchcock,Sterling,L,L,NYA,P
2001,jeted001,Jeter,Derek,R,R,NYA,SS
2001,jodib001,Jodie,Brett,R,R,NYA,P
2001,johnn001,Johnson,Nick,L,L,NYA,1B
2001,justd001,Justice,David,L,L,NYA,DH
2001,keisr001,Keisler,Randy,L,L,NYA,P
2001,knigb001,Knight,Brandon,L,R,NYA,P
2001,knobc001,Knoblauch,Chuck,R,R,NYA,OF
2001,lillt001,Lilly,Ted,L,L,NYA,P
2001,martt002,Martinez,Tino,L,R,NYA,1B
2001,mcdod001,McDonald,Donzell,B,R,NYA,OF
2001,mendr001,Mendoza,Ramiro,R,R,NYA,P
2001,mussm001,Mussina,Mike,L,R,NYA,P
2001,olivj001,Oliver,Joe,R,R,NYA,C
2001,oneip001,O'Neill,Paul,L,L,NYA,OF
2001,parkc003,Parker,Christian,R,R,NYA,P
2001,perer001,Perez,Robert,R,R,NYA,OF
2001,petta001,Pettitte,Andy,L,L,NYA,P
2001,posaj001,Posada,Jorge,B,R,NYA,C
2001,rivej001,Rivera,Juan,R,R,NYA,OF
2001,rivem002,Rivera,Mariano,R,R,NYA,P
2001,rodrh001,Rodriguez,Henry,L,L,NYA,DH
2001,seabs001,Seabol,Scott,R,R,NYA,DH
2001,sojol001,Sojo,Luis,R,R,NYA,3B
2001,soria001,Soriano,Alfonso,R,R,NYA,2B
2001,spens001,Spencer,Shane,R,R,NYA,OF
2001,stanm003,Stanton,Mike,L,L,NYA,P
2001,velar001,Velarde,Randy,R,R,NYA,3B
2001,willb002,Williams,Bernie,B,R,NYA,OF
2001,willg001,Williams,Gerald,R,R,NYA,OF
2001,willt001,Williams,Todd,R,R,NYA,P
2001,wilse001,Wilson,Enrique,B,R,NYA,SS
2001,witaj001,Witasick,Jay,R,R,NYA,P
2001,wohlm001,Wohlers,Mark,R,R,NYA,P
2001,agbab001,Agbayani,Benny,R,R,NYN,OF
2001,alfoe001,Alfonzo,Edgardo,R,R,NYN,2B
2001,appik001,Appier,Kevin,R,R,NYN,P
2001,benia001,Benitez,Armando,R,R,NYN,P
2001,benng001,Bennett,Gary,R,R,NYN,PH
2001,bragd001,Bragg,Darren,L,R,NYN,OF
2001,chenb001,Chen,Bruce,L,L,NYN,P
2001,cookd001,Cook,Dennis,L,L,NYN,P
2001,corem001,Corey,Mark,R,R,NYN,P
2001,escoa002,Escobar,Alex,R,R,NYN,OF
2001,franj001,Franco,John,L,L,NYN,P
2001,gonzd002,Gonzalez,Dicky,R,R,NYN,P
2001,hamid001,Hamilton,Darryl,L,R,NYN,OF
2001,harrl001,Harris,Lenny,L,R,NYN,3B
2001,hincb001,Hinchliffe,Brett,R,R,NYN,P
2001,johnm001,Johnson,Mark,L,L,NYN,1B
2001,lawtm002,Lawton,Matt,L,R,NYN,OF
2001,leita001,Leiter,Al,L,L,NYN,P
2001,martt003,Martin,Tom,L,L,NYN,P
2001,mcewj001,McEwing,Joe,R,R,NYN,OF
2001,nitkc001,Nitkowski,C.J.,L,L,NYN,P
2001,ordor001,Ordonez,Rey,R,R,NYN,SS
2001,paytj001,Payton,Jay,R,R,NYN,OF
2001,peret004,Perez,Timo,L,L,NYN,OF
2001,philj003,Phillips,Jason,R,R,NYN,C
2001,piazm001,Piazza,Mike,R,R,NYN,C
2001,pratt001,Pratt,Todd,R,R,NYN,C
2001,reedr002,Reed,Rick,R,R,NYN,P
2001,relad001,Relaford,Desi,B,R,NYN,2B
2001,riggj001,Riggan,Jerrod,R,R,NYN,P
2001,robeg001,Roberts,Grant,R,R,NYN,P
2001,roseb002,Rose,Brian,R,R,NYN,P
2001,ruscg001,Rusch,Glendon,L,L,NYN,P
2001,shint001,Shinjo,Tsuyoshi,R,R,NYN,OF
2001,tocaj001,Toca,Jorge,R,R,NYN,1B
2001,tracs001,Trachsel,Steve,R,R,NYN,P
2001,velaj001,Velandia,Jorge,R,R,NYN,SS
2001,ventr001,Ventura,Robin,L,R,NYN,3B
2001,walkp001,Walker,Pete,R,R,NYN,P
2001,walld002,Wall,Donne,R,R,NYN,P
2001,wendt001,Wendell,Turk,B,R,NYN,P
2001,whitr002,White,Rick,R,R,NYN,P
2001,wilsv001,Wilson,Vance,R,R,NYN,C
2001,zeilt001,Zeile,Todd,R,R,NYN,1B
2001,abada001,Abad,Andy,L,L,OAK,1B
2001,bellm002,Bellhorn,Mark,B,R,OAK,2B
2001,bradc001,Bradford,Chad,R,R,OAK,P
2001,byrne001,Byrnes,Eric,R,R,OAK,OF
2001,chave001,Chavez,Eric,L,R,OAK,3B
2001,chrir001,Christenson,Ryan,R,R,OAK,OF
2001,damoj001,Damon,Johnny,L,L,OAK,OF
2001,dye-j001,Dye,Jermaine,R,R,OAK,OF
2001,fasas001,Fasano,Sal,R,R,OAK,C
2001,fyhrm001,Fyhrie,Mike,R,R,OAK,P
2001,gantr001,Gant,Ron,R,R,OAK,DH
2001,giamj001,Giambi,Jason,L,R,OAK,1B
2001,giamj002,Giambi,Jeremy,L,L,OAK,DH
2001,guthm001,Guthrie,Mark,R,L,OAK,P
2001,harvc001,Harville,Chad,R,R,OAK,P
2001,hereg001,Heredia,Gil,R,R,OAK,P
2001,hernr002,Hernandez,Ramon,R,R,OAK,C
2001,hilje001,Hiljus,Erik,R,R,OAK,P
2001,hudst001,Hudson,Tim,R,R,OAK,P
2001,isrij001,Isringhausen,Jason,R,R,OAK,P
2001,jahaj001,Jaha,John,R,R,OAK,DH
2001,jennr001,Jennings,Robin,L,L,OAK,OF
2001,lidlc001,Lidle,Cory,R,R,OAK,P
2001,longt002,Long,Terrence,L,L,OAK,OF
2001,magnm001,Magnante,Mike,L,L,OAK,P
2001,matht002,Mathews,T.J.,R,R,OAK,P
2001,mcmib001,McMillon,Billy,L,L,OAK,OF
2001,mecij001,Mecir,Jim,B,R,OAK,P
2001,menef001,Menechino,Frank,R,R,OAK,2B
2001,muldm001,Mulder,Mark,L,L,OAK,P
2001,myerg001,Myers,Greg,L,R,OAK,C
2001,ortij003,Ortiz,Jose,R,R,OAK,2B
2001,piata001,Piatt,Adam,R,R,OAK,OF
2001,ryanr001,Ryan,Rob,L,L,OAK,OF
2001,saeno001,Saenz,Olmedo,R,R,OAK,DH
2001,santf001,Santangelo,F.P.,B,R,OAK,2B
2001,tam-j001,Tam,Jeff,R,R,OAK,P
2001,tejam001,Tejada,Miguel,R,R,OAK,SS
2001,valdm002,Valdez,Mario,L,L,OAK,DH
2001,vizcl001,Vizcaino,Luis,R,R,OAK,P
2001,wilst003,Wilson,Tom,R,R,OAK,C
2001,zitob001,Zito,Barry,L,L,OAK,P
2001,abreb001,Abreu,Bobby,L,R,PHI,OF
2001,andem003,Anderson,Marlon,L,R,PHI,2B
2001,benng001,Bennett,Gary,R,R,PHI,C
2001,bottr001,Bottalico,Ricky,L,R,PHI,P
2001,brocc001,Brock,Chris,R,R,PHI,P
2001,burrp001,Burrell,Pat,R,R,PHI,OF
2001,byrdp001,Byrd,Paul,R,R,PHI,P
2001,chenb001,Chen,Bruce,L,L,PHI,P
2001,coggd001,Coggin,Dave,R,R,PHI,P
2001,cookd001,Cook,Dennis,L,L,PHI,P
2001,cormr001,Cormier,Rheal,L,L,PHI,P
2001,cresf001,Crespo,Felipe,B,R,PHI,OF
2001,daalo001,Daal,Omar,L,L,PHI,P
2001,duceb001,Ducey,Rob,L,R,PHI,OF
2001,duckb001,Duckworth,Brandon,R,R,PHI,P
2001,estrj001,Estrada,Johnny,B,R,PHI,C
2001,figun001,Figueroa,Nelson,B,R,PHI,P
2001,forbp001,Forbes,P.J.,R,R,PHI,2B
2001,gland001,Glanville,Doug,R,R,PHI,OF
2001,gomew001,Gomes,Wayne,R,R,PHI,P
2001,huntb002,Hunter,Brian,R,R,PHI,OF
2001,jordk001,Jordan,Kevin,R,R,PHI,1B
2001,lee-t002,Lee,Travis,L,L,PHI,1B
2001,liebm001,Lieberthal,Mike,R,R,PHI,C
2001,mesaj001,Mesa,Jose,R,R,PHI,P
2001,michj001,Michaels,Jason,R,R,PHI,OF
2001,newhd001,Newhan,David,L,R,PHI,2B
2001,nickd001,Nickle,Doug,R,R,PHI,P
2001,orope001,Oropesa,Eddie,L,L,PHI,P
2001,padiv001,Padilla,Vicente,R,R,PHI,P
2001,peret003,Perez,Tomas,B,R,PHI,2B
2001,persr001,Person,Robert,R,R,PHI,P
2001,polic001,Politte,Cliff,R,R,PHI,P
2001,pratt001,Pratt,Todd,R,R,PHI,C
2001,puntn001,Punto,Nick,B,R,PHI,SS
2001,roles001,Rolen,Scott,R,R,PHI,3B
2001,rollj001,Rollins,Jimmy,B,R,PHI,SS
2001,santj002,Santiago,Jose,R,R,PHI,P
2001,taylr001,Taylor,Reggie,L,R,PHI,OF
2001,telea001,Telemaco,Amaury,R,R,PHI,P
2001,valee002,Valent,Eric,L,L,PHI,OF
2001,vosbe001,Vosberg,Ed,L,L,PHI,P
2001,walbm001,Walbeck,Matt,B,R,PHI,PH
2001,wardt001,Ward,Turner,B,R,PHI,PH
2001,wendt001,Wendell,Turk,B,R,PHI,P
2001,wolfr001,Wolf,Randy,L,L,PHI,P
2001,andej002,Anderson,Jimmy,L,L,PIT,P
2001,arrob001,Arroyo,Bronson,R,R,PIT,P
2001,barka001,Barkett,Andy,L,L,PIT,OF
2001,beimj001,Beimel,Joe,L,L,PIT,P
2001,belld001,Bell,Derek,R,R,PIT,OF
2001,browa001,Brown,Adrian,B,R,PIT,OF
2001,browe001,Brown,Emil,R,R,PIT,OF
2001,cotah001,Cota,Humberto,R,R,PIT,C
2001,fettm001,Fetters,Mike,R,R,PIT,P
2001,figul001,Figueroa,Luis,B,R,PIT,2B
2001,gileb002,Giles,Brian,L,L,PIT,OF
2001,hermc001,Hermansen,Chad,R,R,PIT,OF
2001,herna001,Hernandez,Alex,L,L,PIT,OF
2001,hyzda001,Hyzdu,Adam,R,R,PIT,OF
2001,kendj001,Kendall,Jason,R,R,PIT,C
2001,lincm001,Lincoln,Mike,R,R,PIT,P
2001,loisr001,Loiselle,Rich,R,R,PIT,P
2001,lopem001,Lopez,Mendy,R,R,PIT,2B
2001,mackr001,Mackowiak,Rob,L,R,PIT,OF
2001,manzj001,Manzanillo,Josias,R,R,PIT,P
2001,martd004,Marte,Damaso,L,L,PIT,P
2001,martr002,Martinez,Ramon,L,R,PIT,P
2001,mattg002,Matthews,Gary,B,R,PIT,OF
2001,mcknt001,McKnight,Tony,R,R,PIT,P
2001,mearp001,Meares,Pat,R,R,PIT,2B
2001,morrw001,Morris,Warren,L,R,PIT,2B
2001,mulht001,Mulholland,Terry,R,L,PIT,P
